,cluster_id,mainstream,extreme,time
0,0,-0.5108256237659907,-1.0986122886681098,-1.2465552557127406e-08
1,1,0.28768207245178085,-0.9162907318741551,2.7456049366795852e-08
2,2,-1.0986122886681098,1.0986122886681098,-4.255753499500719e-08
3,3,-1.3862943611198906,-inf,-1.4729633263740762e-08
4,4,-0.6931471805599453,-inf,-1.1803820100100885e-08
5,5,0.0,-inf,2.8515805603784265e-08
6,6,inf,-inf,3.6387158495146534e-08
7,7,-inf,-inf,1.9101728248011926e-08
8,8,inf,-inf,1.1079781142106587e-09
9,9,-1.3862943611198906,-1.3862943611198906,-1.1294643116434821e-08
10,10,inf,-inf,1.2397701104864424e-08
11,11,-inf,-inf,-8.694628396470477e-10
12,12,-inf,0.0,-4.7629934461210183e-08
13,13,-1.3862943611198906,-1.3862943611198906,1.1522133907671116e-08
14,14,0.0,-inf,2.8162191694406427e-08
15,15,-1.0986122886681098,-1.0986122886681098,6.024722595739723e-09
16,16,-0.1823215567939546,-inf,-8.047723164496432e-09
17,17,-0.6931471805599453,-0.6931471805599453,2.9603322741947357e-08
18,18,-0.4054651081081643,-2.197224577336219,-7.000398821859062e-09
19,19,-1.0986122886681098,-inf,2.627637257081616e-08
20,20,-1.3862943611198906,-1.3862943611198906,7.957237772868494e-09
21,21,-inf,-inf,0.0
22,22,0.4054651081081642,-inf,3.0092877100211185e-10
23,23,0.6931471805599453,-inf,-2.5727592301070337e-09
24,24,1.6094379124341005,-inf,2.1812926935999634e-09
25,25,0.9162907318741551,-0.9162907318741551,-1.8904775392598997e-09
26,26,-1.252762968495368,-2.0794415416798357,7.804606427698965e-09
27,27,-1.0986122886681098,-1.0986122886681098,-3.347487980947706e-08
28,28,-inf,0.0,1.435004771618648e-08
29,29,0.0,-inf,1.4888963757643893e-08
30,30,-0.6931471805599453,-inf,9.196956784628967e-09
31,31,-inf,-0.6931471805599453,-5.0078863661840616e-08
32,32,0.6931471805599453,-0.6931471805599453,1.3489581244026651e-08
33,33,0.9808292530117263,-inf,-1.1411040749008753e-10
34,34,-inf,inf,0.0
35,35,-2.197224577336219,0.0,-3.721481059791594e-08
36,36,0.5877866649021191,-1.791759469228055,4.870966140543408e-09
37,37,1.0986122886681098,-inf,-9.773308022986005e-11
38,38,inf,-inf,-9.409816320385426e-08
39,39,0.0,-inf,2.454734692274459e-08
40,40,2.0794415416798357,-inf,2.6438182144357136e-09
41,41,-1.0986122886681098,0.0,-6.576286096593812e-10
42,42,inf,-inf,-7.316295145199193e-09
43,43,0.0,-inf,1.2086225015245948e-08
44,44,-0.6931471805599453,-inf,9.512937595129376e-08
45,45,-inf,-inf,-1.956324775854117e-08
