,cluster_id,mainstream,extreme,time
0,0,0.6931471805599453,-inf,8.580658089298034e-09
1,1,-0.6931471805599453,0.6931471805599453,1.5191639533085673e-08
2,2,0.22314355131420993,-inf,1.261089952303192e-08
3,3,-1.0986122886681098,-inf,-1.6563308866575032e-09
4,4,0.6931471805599453,-0.6931471805599453,2.024042573656356e-08
5,5,-0.6931471805599453,-0.6931471805599453,-8.590844307428961e-09
6,6,-inf,-0.6931471805599453,2.8678168592071177e-08
7,7,-0.6931471805599453,-inf,-5.5993097598388985e-08
8,8,inf,-inf,8.382391348554007e-09
9,9,-inf,-inf,0.0
10,10,-0.6931471805599453,0.0,-5.8284031638941854e-09
11,11,-1.791759469228055,-inf,1.832735284460902e-08
12,12,inf,-inf,-1.6496405886808428e-07
13,13,0.6931471805599453,-inf,3.9390714863256525e-09
14,14,-inf,0.6931471805599453,-5.776123307376533e-08
15,15,-0.1823215567939546,-2.3025850929940455,-7.981992676146144e-09
16,16,0.0,0.0,-4.500692296489046e-08
17,17,1.0986122886681098,-inf,2.0017537419682027e-08
18,18,-0.6931471805599453,-inf,6.309430568447293e-08
19,19,1.0986122886681098,-inf,-9.439371217257569e-09
20,20,0.0,-inf,-4.677355885279781e-10
21,21,inf,-inf,0.0
22,22,-inf,-inf,-3.680498963473507e-08
23,23,0.0,-inf,1.6231071043151958e-09
24,24,inf,-inf,0.0
25,25,-0.6931471805599453,-0.6931471805599453,8.699316107251165e-09
26,26,inf,-inf,0.0
27,27,-1.0986122886681098,-0.5108256237659907,1.5599479504565334e-08
28,28,0.28768207245178085,-inf,-7.614598929147368e-09
29,29,-0.6931471805599453,-0.6931471805599453,3.1980675096618645e-08
30,30,0.6931471805599453,-inf,-7.737843471820907e-09
31,31,-inf,-inf,2.262519606994914e-08
32,32,0.0,0.0,2.5589436207946825e-08
33,33,0.0,-inf,5.450869338710071e-08
34,34,0.0,-inf,-1.619423232699135e-08
35,35,-1.0986122886681098,-1.0986122886681098,-1.107635910261225e-09
36,36,inf,-inf,2.053427324725373e-08
37,37,0.6931471805599453,-inf,-1.2058152869659687e-08
38,38,0.6931471805599453,-inf,7.0631107610183186e-09
39,39,-0.6931471805599453,-0.6931471805599453,-1.152964380564379e-08
40,40,-0.4054651081081643,-inf,-1.1154864758893949e-08
41,41,-0.4054651081081643,-1.3862943611198906,1.6585363660067503e-08
42,42,-inf,-0.6931471805599453,-4.3223966735685635e-08
43,43,0.0,-1.791759469228055,9.673837625504315e-09
44,44,-1.0986122886681098,0.0,6.729325497699464e-08
45,45,-0.6931471805599453,0.6931471805599453,1.2575039679476638e-08
46,46,-inf,-inf,0.0
47,47,-0.4054651081081643,-0.4054651081081643,3.4448969243085657e-09
48,48,-0.6931471805599453,-inf,1.553535477014423e-08
49,49,inf,-inf,2.57201646090535e-07
50,50,0.0,-inf,-2.868503623869826e-08
51,51,0.6931471805599453,-inf,7.582967124337805e-09
52,52,0.0,-inf,-9.922451670506438e-09
53,53,-inf,0.6931471805599453,-7.365971820115196e-08
54,54,0.0,-inf,4.222805106959149e-08
55,55,inf,-inf,1.8858527288571863e-07
56,56,-0.6931471805599453,-inf,3.113236998121481e-08
57,57,-0.9162907318741551,-0.2876820724517809,-8.551121917563884e-09
58,58,-inf,-inf,0.0
59,59,0.6931471805599453,-inf,-1.567989267571019e-08
60,60,-0.6931471805599453,-0.6931471805599453,-6.090139929255724e-08
61,61,0.0,-inf,3.567273716769597e-08
62,62,-inf,inf,0.0
63,63,-inf,0.0,-7.476975960404113e-09
64,64,0.0,-inf,2.5385936683564478e-08
65,65,-0.4054651081081643,-inf,1.7387402983394126e-08
