,cluster_id,mainstream,extreme,time
0,0,1.3862943611198906,-inf,4.255441850186699e-09
1,1,0.6931471805599453,-0.6931471805599453,-4.743253318017623e-08
2,2,0.4054651081081642,-1.3862943611198906,2.045487355990927e-09
3,3,-0.8472978603872036,-2.197224577336219,-5.475641868197634e-09
4,4,-0.6931471805599453,-1.6094379124341005,2.7486976172200775e-08
5,5,inf,-inf,-1.0743376198301323e-08
6,6,-0.6931471805599453,-0.6931471805599453,-1.0378745291885092e-08
7,7,-inf,-inf,3.770466374264486e-08
8,8,-0.5108256237659907,-inf,7.23695154319333e-09
9,9,-0.6931471805599453,-0.6931471805599453,-1.0351617124075265e-08
10,10,-0.6931471805599453,0.6931471805599453,
11,11,0.0,-inf,3.672922882469411e-09
12,12,-0.6931471805599453,-inf,-6.315701253466948e-08
13,13,inf,-inf,-9.44858845207782e-09
14,14,0.4054651081081642,-1.3862943611198906,5.398324752827416e-09
15,15,-inf,0.6931471805599453,-3.343149358120157e-08
16,16,-1.9459101490553135,-inf,-2.8953147903775943e-09
17,17,0.4054651081081642,-inf,2.3438583520717996e-08
18,18,0.6931471805599453,-inf,5.919983745010842e-09
19,19,-1.3862943611198906,-2.197224577336219,-1.4320664648606806e-08
20,20,-0.4054651081081643,-inf,-2.721988320094608e-09
21,21,1.3862943611198906,-inf,-1.0777981926515885e-08
22,22,1.0986122886681098,-inf,1.9769428180796943e-08
23,23,inf,-inf,-6.301429083135599e-09
24,24,-1.3862943611198906,0.4054651081081642,7.513088677260192e-09
25,25,-inf,0.0,-7.688036692231439e-08
26,26,inf,-inf,1.542450162015413e-08
27,27,inf,-inf,-3.403221784984052e-09
28,28,-inf,-0.6931471805599453,6.972752639537477e-10
29,29,inf,-inf,2.0290793036427085e-08
30,30,-0.6931471805599453,-inf,4.452985400783675e-08
31,31,-inf,-inf,1.2898433755692975e-08
32,32,-0.6931471805599453,-inf,-5.0840613942155605e-08
33,33,inf,-inf,-4.6155909614597e-09
34,34,-1.0986122886681098,-1.9459101490553135,-1.1816705643083292e-08
35,35,0.5596157879354227,-inf,-8.399219278905781e-09
36,36,-inf,-0.6931471805599453,4.77270114009901e-09
37,37,1.3862943611198906,-1.3862943611198906,-3.5196931416555484e-09
38,38,0.6931471805599453,-0.6931471805599453,8.66251424328712e-08
39,39,0.0,-inf,-4.964539633821316e-09
40,40,0.0,-1.0986122886681098,-5.395186850048553e-09
41,41,-1.791759469228055,-1.791759469228055,-3.445777490314588e-08
42,42,inf,-inf,1.5902151313550004e-09
43,43,0.6931471805599453,-inf,2.000938819092586e-08
44,44,0.28768207245178085,-inf,5.170464315082859e-09
45,45,1.6094379124341005,-inf,1.3986452004364859e-08
