outlet,15day,FarRight,CenterRight,victim_villain,Republicans,-0.005988023952095793,0.9999999999999987,-0.006060606060606077,-0.006097560975609732,-0.006134969325153344,-0.008554297460410792
outlet,15day,FarRight,Center,victim_villain,Israel,-0.010434230338907547,-0.01049747041440845,-0.010561481753095556,0.573819041757004,-0.010691875354929194,-0.004098500636657425
