none.joe biden.americans,0.6708203932499369,-0.11111111111111109
author.none.none,-0.149071198499986,0.666666666666667
nhs staff.none.none,1.0,-0.11111111111111113
mcdonald's.none.none,0.9999999999999999,-0.1111111111111111
