hillary clinton,"[0.5769571724689238, 0.6558296568963355]"
ukraine,"[0.7891253940240962, 0.3125084666546231]"
barack obama,"[0.14278845769207077, 0.5937335281290976]"
michael cohen,"[0.5507273966928309, 0.07703741915594772]"
brett kavanaugh,"[0.402281213327869, 0.5433645966795152]"
reince priebus,"[0.7717782365998037, -0.014204190928239203]"
philando castile,"[0.3694419791135512, 0.5610109490978552]"
john kelly,"[0.6297871187133697, -0.011590876162330396]"
herschel walker,"[-0.016351869953470384, 0.6663113141444333]"
jussie smollett,"[0.5715078139342588, 0.2786808504832772]"
stacey abrams,"[0.6282418308880968, -0.011562260502097448]"
kyle rittenhouse,"[-0.009887067288258455, 0.8156781593352698]"
