hillary clinton,"[0.43337502236895054, 0.6645579827400062]"
tara reade,"[0.6195399227842685, 0.111664141266354]"
ben carson,"[0.2575820334093825, 0.5517499493380966]"
chris crane,"[-0.01049747041440846, 0.5738405085848578]"
