covid-19,"[0.12304994951847312, 0.6495552872279658]"
hillary clinton,"[-0.01588655062347783, 0.7800093256845793]"
modi government,"[-0.013302428768546063, 0.5420394963814484]"
omicron,"[0.9484940090402462, -0.007680104204360771]"
united airlines,"[0.5738617159876631, 0.5738405085848578]"
