joe biden,"[0.09153875733261982, 0.5595114458341431]"
elizabeth warren,"[0.5183805383849303, 0.023197107520341022]"
juan guaidó,"[-0.01447180245735875, 0.8072288809549133]"
lady gaga,"[-0.022463754404032567, 0.620590131808319]"
rohit sharma,"[-0.02606848351822689, 0.5180355712817172]"
kate middleton,"[-0.016351869953470384, 0.6663113141444339]"
venus williams,"[-0.016275338046350767, 0.5272768662338614]"
denis shapovalov,"[-0.009116683201913861, 0.9043740468804228]"
justin timberlake,"[-0.014117894571947637, 0.5097726299801395]"
lg,"[0.628241830888097, -0.008150940146297194]"
