none.none.none,"[-0.43090031177896504, 0.654418648326808]"
kate middleton.none.none,"[-0.017246827481866175, 0.7027819284987272]"
none.none.covid-19,"[-0.018292682926829278, 0.6605316973415132]"
mark mcgowan.none.none,"[-0.01049747041440846, 0.7049607769015924]"
justin timberlake.none.none,"[-0.010497470414408462, 0.5738405085848577]"
juan guaidó.nicolás maduro.venezuelan people,"[-0.009887067288258453, 0.8156781593352698]"
