covid-19,"[-0.019859097757990676, 0.8286437144646351]"
donald trump,"[-0.13018791149311712, 0.6279142910689599]"
jeremy corbyn,"[-0.019955275469832376, 0.6048483461115703]"
nra,"[0.726901153862953, -0.013378167513881746]"
bcci,"[-0.014024731630288596, 0.5714721237758321]"
