tara reade,"[0.8675084622846468, -0.00829065523505684]"
james comey,"[0.3108665749656118, 0.5404844290657446]"
michael cohen,"[0.6785821865789928, -0.017470402867057578]"
marco rubio,"[0.6605691056910564, 0.3210633946830269]"
heather heyer,"[0.6280677851565762, 0.628041024204013]"
david hogg,"[0.7549685174209182, 0.37170950926246]"
jacob blake,"[0.8310224830739757, -0.008428156756259814]"
brittney griner,"[0.27366883846866, 0.6605316973415132]"
iraq,"[-0.014117894571947646, 0.5097726299801397]"
disney,"[0.7549685174209184, -0.011543773579579496]"
mika brzezinski,"[0.5738617159876631, -0.010561481753095552]"
17 people,"[0.6282418308880967, -0.011562260502097448]"
afghans,"[-0.007633754599921494, 0.948492869238555]"
