donald trump,"[-0.16577110169704956, 0.5098188634069464]"
covid-19,"[0.012921478544595928, 0.7647546740349164]"
virus,"[-0.03207262672366272, 0.5034448842001832]"
ted cruz,"[-0.01910392313742094, 0.7020512256064264]"
pakistan,"[0.603938760361029, 0.08177634018421788]"
the virus,"[-0.0211983036147453, 0.7162930661527004]"
kamala harris,"[0.32567448524088977, 0.6655910374776688]"
uber,"[-0.02118726491370269, 0.5684706483476255]"
chinese communist party,"[-0.01934196177285532, 0.6266441788042625]"
turkish government,"[-0.018292682926829295, 0.6605316973415131]"
arsenal,"[-0.014890583938253493, 0.814003455776608]"
