robert mueller,"[0.5588720420925235, -0.024605747443995067]"
canada,"[-0.030019143307734274, 0.5269261179820096]"
jared kushner,"[0.07156530002523159, 0.5420588253571554]"
britney spears,"[-0.016669639569821693, 0.6019533483894176]"
prince,"[0.6642088178930592, -0.010155870029793129]"
michelle obama,"[0.6297871187133695, -0.011590876162330396]"
tiktok,"[-0.010497470414408466, 0.573840508584858]"
paul pelosi,"[0.70497372419632, -0.008597082645141372]"
mueller,"[0.5738617159876636, -0.01056148175309556]"
working families,"[0.6282418308880973, -0.01156226050209744]"
