daphne caruana galizia,"[-0.016669639569821704, 0.6019533483894173]"
prince,"[0.6642088178930592, -0.010155870029793129]"
nhs,"[-0.01411789457194765, 0.5097726299801396]"
dilma rousseff,"[0.6282418308880974, -0.011562260502097434]"
