ted cruz.none,"[0.6001829826209046, -0.018639293907216074]"
none.tara reade,"[0.9281694672563421, -0.007894499751822208]"
cardi b.none,"[0.5098128595425538, -0.014204190928239184]"
none.central american migrants,"[0.6642088178930585, 0.6641938999484699]"
julian assange.none,"[-0.010497470414408454, 0.5738405085848577]"
twitter.none,"[-0.01149222861380665, 0.6282161539472944]"
