covid-19,"[0.002290198062267006, 0.8187000287922748]"
donald trump,"[-0.02688744502849689, 0.5614089418519611]"
virus,"[-0.08256567724326166, 0.5724587912087914]"
elon musk,"[-0.050755033557047, 0.5228209940705199]"
