covid-19,"[0.5125237486624211, 0.5081353043502352]"
hillary clinton,"[0.5610246362122676, 0.32362536775789935]"
andrew cuomo,"[0.06382598226698802, 0.6422299350254294]"
harvey weinstein,"[0.3841092158944039, 0.5648894903976975]"
elon musk,"[0.6305221847830489, 0.16157792938392124]"
john conyers,"[0.9805358431665894, -0.007139822149245363]"
kansas,"[1.0, -0.006060606060606069]"
lebron james,"[0.7271994393471845, -0.013383691268677738]"
opec+,"[0.27874154115198524, 0.5714721237758339]"
hurricane ida,"[1.0, -0.006060606060606058]"
obesity,"[-0.010497470414408471, 0.573840508584858]"
ralph northam,"[0.7049737241963202, -0.008597082645141384]"
sam bankman-fried,"[0.7049737241963199, -0.006060606060606062]"
