taliban,"[0.6231836659317653, 0.008724142805508645]"
elon musk,"[0.5474764399081592, 0.3107533385349451]"
lindsey graham,"[0.513873638829122, 0.3354140730119323]"
roy moore,"[-0.015238424894963036, 0.855345636608098]"
inflation,"[0.5288847219283471, 0.33302884593990134]"
clarence thomas,"[0.608807708831923, -0.026229649178821108]"
omar mateen,"[0.6048942876792923, -0.02007795339789448]"
larry nassar,"[0.6642088178930587, -0.010155870029793117]"
anthony scaramucci,"[0.9178926723883131, -0.009779693987185588]"
liz truss,"[0.7346727535000807, -0.015054283883534362]"
louie gohmert,"[0.5053189932649782, -0.023907760100576367]"
mark harris,"[0.5610469807034983, 0.5610109490978549]"
kyle rittenhouse,"[0.5834580864973944, -0.011955497429662421]"
amy coney barrett,"[0.8469883139423465, 0.7040942838053224]"
maria butina,"[0.664208817893059, -0.010155870029793124]"
delta variant,"[0.7049737241963198, -0.008597082645141377]"
