ben carson,"[-0.022064860698056788, 0.5315529198953062]"
kate middleton,"[-0.021198303614745305, 0.5687686877639307]"
josh hawley,"[0.6019592066880057, -0.016772693917971395]"
stacey abrams,"[0.5273209527017639, -0.01637505795757334]"
volodymyr zelensky,"[0.5703091488416833, 0.3035915897312575]"
volodymyr zelenskyy,"[-0.016341738250115045, 0.6658958908857289]"
liz cheney,"[-0.021187264913702698, 0.568470648347626]"
kari lake,"[0.7717782365998046, -0.011562260502097438]"
rosa parks,"[0.6282418308880972, 0.30832694672259847]"
joel embiid,"[0.9484940090402454, -0.007680104204360764]"
