donald trump,"[0.5063178449655604, 0.4301861840026658]"
covid-19,"[0.5302747224007585, 0.5829227340064833]"
david cameron,"[0.19479193251536503, 0.7182226540624281]"
hamas,"[0.7716891449029927, -0.015410319789133006]"
omar mateen,"[0.7492712723535101, -0.012232930723626247]"
anthony scaramucci,"[0.8692879810833263, -0.012392996369877063]"
louis dejoy,"[0.8542688597195799, -0.013062357008793265]"
chris cuomo,"[0.8323389439390834, -0.01186636705678939]"
cambridge analytica,"[-0.014117894571947648, 0.5097726299801396]"
sam bankman-fried,"[0.8156830512813226, nan]"
kari lake,"[-0.01049747041440847, 0.5738405085848585]"
judge aileen cannon,"[0.9484940090402465, -0.007680104204360774]"
