none.donald trump.north korea,"[0.782105284199075, -0.014394723976244948]"
john mccain.donald trump.none,"[0.7060705922117722, -0.012995051993036301]"
hillary clinton.bernie sanders.none,"[0.5738617159876634, 0.5738405085848576]"
none.roger stone.none,"[0.5738617159876632, -0.010561481753095556]"
