none.donald trump.none,0.5560384374855328,-0.23426064283290907
virat kohli.none.none,-0.1,0.9999999999999998
none.none.man,0.5163977794943222,0.5091750772173154
pep guardiola.none.none,-0.1,1.0
amazon.none.none,-0.1,0.9999999999999996
none.robert mueller.donald trump,-0.19364916731037085,0.5091750772173155
