narendra modi.none.none,0.5416666666666667,0.0928476690885259
"none
villain: none
victim: none.none.none",0.12,0.7727272727272726
piyush goyal.none.none,-0.1,0.9999999999999997
microsoft.none.none,0.5163977794943223,0.5091750772173156
barack obama.none.none,0.12,0.6592342530872157
mark zuckerberg.none.none,0.6249324287797368,-0.20672455764868075
hillary clinton.donald trump.none,0.820900849754832,0.8132500607904444
none.donald trump.ted cruz,0.6708203932499366,-0.11111111111111116
