covid-19,"[0.6843737432078894, 0.48394869289011716]"
inflation,"[0.10237914182234288, 0.5191275445408126]"
barack obama,"[0.6878416773063588, 0.4797808472501131]"
elon musk,"[0.6414040551720076, 0.261938329054272]"
ted cruz,"[-0.04177582082124759, 0.5359210409688075]"
cnn,"[0.630428409592817, -0.03232857633125814]"
marco rubio,"[0.6009733617070571, -0.02165232674872103]"
kevin mccarthy,"[0.7540177231300166, -0.023710533320906665]"
liz truss,"[0.2683985943336796, 0.5652767597611373]"
fed,"[0.49076843677704596, 0.5701779377163205]"
scammers,"[0.570265948512201, -0.021652326748721036]"
kevin spacey,"[-0.021384973069207537, 0.5701779377163205]"
al franken,"[0.7027819284987281, -0.01756820922315766]"
matt lauer,"[0.9483026315397416, -0.01567434701907997]"
lindsey graham,"[0.5702659485122009, -0.021652326748721033]"
rishi sunak,"[0.570265948512201, nan]"
cristiano ronaldo,"[-0.020120072718098226, 0.8148431084695211]"
