north korea,"[0.6207159177456207, 0.1774691358024691]"
tara reade,"[0.8667580158770221, -0.016934524121364945]"
james comey,"[0.6776699029126213, -0.048180924287118995]"
investors,"[-0.055566704315282524, 0.5206209474306802]"
heather heyer,"[0.6235152721373142, -0.026415400906752103]"
nbc,"[-0.03192042580216793, 0.6645804049346395]"
david hogg,"[0.9042248064222365, -0.01875977815147707]"
jacob blake,"[0.8299703822290434, -0.017218770204826213]"
brittney griner,"[0.7688517444384897, 0.23679716620763527]"
iraq,"[0.5029571828201789, -0.02919417117628378]"
disney,"[0.7540177231300167, -0.021652326748721036]"
mika brzezinski,"[0.5702659485122011, -0.021652326748721036]"
17 people,"[0.6238776945276411, -0.02368749156955746]"
afghans,"[0.9483026315397408, -0.015674347019079958]"
