covid-19,"[0.6670163498942927, 0.6752618341129036]"
nicolás maduro,"[0.5200913932140365, 0.22580893811210073]"
huawei,"[-0.022260555772877565, 0.8575227342013632]"
alec baldwin,"[-0.02893843926400547, 0.5714630769430153]"
airbnb,"[-0.02925926433771324, 0.6645804049346393]"
david cameron,"[-0.02138497306920754, 0.5701779377163204]"
anthony scaramucci,"[0.6636625827793496, -0.02230498683727353]"
sean hannity,"[-0.02341669947608747, 0.753994959604832]"
astrazeneca,"[0.5029571828201785, 0.23679716620763527]"
sam bankman-fried,"[0.9483026315397413, nan]"
samsung,"[-0.020120072718098233, 0.8148431084695213]"
