none.none,"[0.6104300458096081, 0.45465167790281663]"
alex jones.80% of the world's population,"[0.5152664308172544, 0.25313669061775634]"
none.hillary clinton,"[0.30386632944584896, 0.6309168369793448]"
none.joe biden,"[0.5384390302073072, 0.5622558675155652]"
none.ukraine,"[0.4045809913536959, 0.5138075190958167]"
ted cruz.none,"[0.6176092837302325, 0.5501904611012652]"
none.ted cruz,"[0.5427127974671739, -0.03276636518218652]"
none.barack obama,"[0.5547571539518558, 0.64727226367103]"
bernie sanders.none,"[0.6148892833574763, 0.3840439625053673]"
none.bernie sanders,"[0.5308175402982167, 0.8291666666666665]"
none.covid-19,"[0.7050716207366341, -0.0267739776300833]"
none.obamacare,"[0.7050716207366338, -0.026773977630083306]"
none.homebuyers,"[0.25781559661226877, 0.5589746567448712]"
joe biden.americans,"[0.5029571828201786, 0.23679716620763533]"
none.brett kavanaugh,"[0.9475142485638549, 0.6237706113316798]"
cory booker.none,"[-0.02138497306920754, 0.5701779377163203]"
