none.hillary clinton,"[0.25078646660868764, 0.5913472003374526]"
none.ukraine,"[0.6671346486839229, 0.615296316102669]"
hillary clinton.none,"[0.5889603339783634, 0.6697368614421457]"
ted cruz.none,"[0.553199218727588, nan]"
none.ted cruz,"[0.5590697098805888, -0.0327253795782544]"
anthony fauci.none,"[-0.033821347280357905, 0.7318315880429692]"
none.tara reade,"[0.9278576152814132, -0.016116501995915387]"
emmanuel macron.none,"[-0.02351440927669924, 0.6269841269841273]"
cardi b.none,"[0.5029571828201786, -0.029194171176283795]"
none.central american migrants,"[0.9699720303319201, -0.015015015015015013]"
joe biden.ukraine,"[0.6541666666666667, -0.03797468354430379]"
julian assange.none,"[0.5702659485122011, -0.021652326748721036]"
joe biden.americans,"[0.6238776945276411, -0.023687491569557448]"
twitter.none,"[0.623877694527641, -0.023687491569557448]"
