covid-19,"[0.7574050067736182, 0.6198779163322125]"
kansas,"[1.0, -0.012345679012345673]"
ron desantis,"[0.5570594099792394, -0.046957231872770386]"
united airlines,"[0.5308175402982168, -0.030811801125666033]"
jared kushner,"[-0.029259264337713243, 0.6645804049346395]"
lebron james,"[-0.0352819114846163, 0.5027885035915542]"
matt lauer,"[0.6301354471801319, 0.6300169225433491]"
rishi sunak,"[0.5654263720629515, 0.4875000000000001]"
sam bankman-fried,"[0.7027819284987272, nan]"
jill stein,"[0.7027819284987276, -0.017568209223157667]"
josh hawley,"[0.5702659485122009, -0.021652326748721033]"
russian forces,"[-0.021384973069207537, 0.5701779377163205]"
