none.none,"[0.6272897624599301, 0.5407055209846355]"
alex jones.80% of the world's population,"[0.6496753246753243, 0.5469706366345866]"
none.hillary clinton,"[0.6677388080828095, 0.5555892074940062]"
alex jones.world population,"[0.689636752136752, 0.5543478260869568]"
none.target,"[0.584168336673347, 0.25076142131979695]"
ted cruz.none,"[0.6311969828916102, 0.3301953300682079]"
dave hodges.none,"[0.5368303571428572, -0.020361990950226245]"
none.barack obama,"[0.5322061191626412, 0.17194429856712248]"
vladimir putin.russia,"[0.5743589743589744, 0.36103896103896127]"
none.vladimir putin,"[0.7373417721518993, 0.474358974358974]"
none.north korea,"[0.5356643356643359, 0.30311614730878184]"
ben carson.none,"[0.6026895746771966, 0.24293289905367493]"
michael harrington.walmart,"[0.6541666666666672, 0.30801687763713076]"
