hillary clinton,"[0.760977481369937, 0.8712702547029948]"
joe biden,"[0.7098042573650183, 0.6502833868873928]"
ukraine,"[0.5073781821769215, 0.3937508335928897]"
barack obama,"[0.6588976864530162, 0.45689951457286326]"
north korea,"[0.5412946259214515, 0.13080308861573214]"
bernie sanders,"[0.5851720003774589, 0.535891634659467]"
climate change,"[-0.10746960085078647, 0.5858036052223697]"
alexandria ocasio-cortez,"[0.5067823974046095, 0.28858734834077243]"
brett kavanaugh,"[0.5684780887286719, 0.5682918379463204]"
georgia,"[-0.05076963452461612, 0.5107804273132037]"
people of color,"[0.6304284095928171, -0.03232857633125813]"
reince priebus,"[0.7688517444384896, -0.029194171176283777]"
bernie sanders supporters,"[-0.02408643367125493, 0.8327121760877034]"
transgender people,"[0.6009733617070573, -0.03081180112566604]"
philando castile,"[0.6873451128270646, -0.020721711149832664]"
obama administration,"[-0.04357446703305953, 0.558974656744871]"
chicago,"[-0.029259264337713243, 0.6645804049346397]"
herschel walker,"[0.6616705235790687, 0.49065338146265813]"
unvaccinated people,"[0.6616835701069889, -0.020805719063142734]"
mahsa amini,"[0.7027819284987273, -0.01756820922315766]"
al gore,"[-0.023395413544786553, 0.6237706113316797]"
justin trudeau,"[-0.02138497306920754, 0.5701779377163205]"
ice agents,"[-0.021384973069207537, 0.5701779377163205]"
world health organization,"[-0.021384973069207537, 0.5701779377163204]"
kyle rittenhouse,"[0.8148629450829783, -0.020371077711738024]"
pennsylvania voters,"[0.623877694527641, 0.6237706113316797]"
capitol police officer,"[0.623877694527641, -0.023687491569557455]"
brittney griner,"[0.8148629450829783, -0.02037107771173803]"
