none.none.none,"[0.5642138646727646, 0.24102389858892592]"
bernie sanders.none.none,"[0.28336815386591946, 0.5135367895745885]"
hillary clinton.donald trump.none,"[0.7960473799453788, 0.27212920738382396]"
none.donald trump.ted cruz,"[0.8660914093029052, 0.5701779377163203]"
none.russia.ukraine,"[0.17704928866641614, 0.629076232432872]"
ted cruz.donald trump.none,"[0.8148629450829786, 0.7027283689263065]"
hillary clinton.none.none,"[-0.028096650130739306, 0.6635733584088881]"
none.ted cruz.none,"[0.893341812463981, nan]"
none.donald trump.mexico,"[-0.028629183395592485, 0.5652767597611374]"
none.hillary clinton.bernie sanders,"[0.570265948512201, -0.017568209223157667]"
none.donald trump.tiktok,"[0.7027819284987274, -0.017568209223157667]"
hillary clinton.bernie sanders.none,"[0.7027819284987276, -0.012345679012345684]"
