joe biden,"[0.6570083703568161, 0.49413045444373]"
bernie sanders,"[0.6196053914928503, 0.7016083500245346]"
anthony fauci,"[0.11115878214171548, 0.5020575677709246]"
ted cruz,"[0.6156764287052559, 0.7176645871309819]"
rex tillerson,"[0.6381583028896489, 0.41452147465788935]"
brad raffensperger,"[0.8175011635625564, -0.02570804518793042]"
amber heard,"[0.7485771725523297, -0.025161711869879907]"
united states,"[-0.03249220280687729, 0.5066849564363238]"
steve,"[-0.02644018577762378, 0.7050480775921936]"
michael moore,"[-0.023416699476087478, 0.7539949596048322]"
devin nunes,"[0.6616835701069889, -0.020805719063142738]"
luis diaz,"[1.0, -0.012345679012345678]"
