none.none.none,"[0.5354492985117897, 0.31635991697868476]"
none.donald trump.hillary clinton,"[0.2717549127444297, 0.5082339537941015]"
joe biden.donald trump.none,"[0.3984844260392424, 0.57109612200596]"
none.donald trump.joe biden,"[0.12346583359221816, 0.6162796577471147]"
bernie sanders.hillary clinton.none,"[0.39560594666997945, 0.6087807775281011]"
anthony fauci.none.none,"[0.1503002186409669, 0.5460657903294943]"
moderna.none.none,"[-0.01735264020984512, 0.7027283689263066]"
none.donald trump.michael cohen,"[0.7540177231300165, 0.3651422131419625]"
