none.donald trump.none,"[0.5051780346213514, 0.30173562148798305]"
none.donald trump.hillary clinton,"[0.5232670056027995, 0.6477790173693392]"
none.hillary clinton.none,"[0.48234833617339196, 0.5897754015597654]"
none.donald trump.joe biden,"[0.5186659605610083, 0.49451527532804634]"
joe biden.donald trump.none,"[0.4724333169379623, 0.5387442376930909]"
hillary clinton.donald trump.none,"[0.566261859290174, 0.6598938558923109]"
none.donald trump.north korea,"[0.5365698622318701, 0.1891418130353965]"
none.hillary clinton.donald trump,"[0.6378320588219972, 0.637692713845633]"
michael cohen.donald trump.none,"[-0.025388234893247083, 0.6067098664351581]"
ted cruz.donald trump.none,"[0.7233749117885763, -0.020371077711738024]"
john mccain.donald trump.none,"[0.7050716207366343, -0.026773977630083306]"
none.hillary clinton.bernie sanders,"[0.7540177231300164, nan]"
hillary clinton.bernie sanders.none,"[-0.01735264020984512, 0.7027283689263071]"
alexandria ocasio-cortez.donald trump.none,"[0.6541666666666668, -0.03797468354430379]"
nancy pelosi.none.none,"[-0.03042903097250923, 0.5701779377163204]"
