hillary clinton,"[0.6126882735662937, 0.3283662358994416]"
joe biden,"[0.5805246369054932, 0.6392245060163448]"
north korea,"[0.5157583074424735, 0.09577824677274144]"
syrian people,"[0.09120533271918072, 0.5302775271047756]"
jamal khashoggi,"[0.5212153646104257, 0.1331714701107093]"
ted cruz,"[0.7223968987608208, 0.5605192397962966]"
muslim student,"[0.2586780169201735, 0.6938976979106918]"
christine blasey ford,"[0.6956953376646279, -0.02123076832661092]"
nato,"[0.5105539215704883, -0.03670154971622358]"
author,"[-0.07067534927402194, 0.5155145946859747]"
transgender people,"[-0.030429030972509215, 0.6008301219504875]"
john bolton,"[0.9428267847349182, -0.01756820922315766]"
barack obama},"[0.24323605836109402, 0.5196064785314718]"
jeb bush,"[0.9999999999999999, nan]"
john kasich,"[0.9483026315397416, -0.015674347019079965]"
roy moore,"[0.8148629450829784, -0.02037107771173803]"
iranian citizens,"[0.7027819284987281, -0.01756820922315766]"
shireen abu akleh,"[-0.01644187384903034, 0.8933284808851832]"
