joe biden,"[0.678883288107141, 0.5526675119263684]"
north korea,"[0.6593812534982937, 0.4499375535705246]"
afghanistan,"[0.7262141478340819, -0.07742586465451695]"
venezuela,"[0.565690223734166, 0.09565608963918414]"
michael cohen,"[0.5088502445991077, 0.10663334239938282]"
christine blasey ford,"[0.6956953376646278, -0.021230768326610916]"
kamala harris,"[-0.039448324918801285, 0.74006148711363]"
brett kavanaugh,"[0.6823127602764566, 0.25734216088664896]"
marco rubio,"[0.5530397914093603, -0.02380952380952381]"
qatar,"[0.17422084572907173, 0.9454453898903075]"
sergei skripal,"[0.8956155812584966, -0.022390787638216832]"
jacob blake,"[0.7241355786276319, -0.021207739900247137]"
syrian refugees,"[0.5197921247168584, 0.24293289905367493]"
nbc,"[-0.029259264337713246, 0.6645804049346397]"
alexandria ocasio-cortez,"[0.5973561329671737, 0.5972864017303913]"
aretha franklin,"[0.570265948512201, -0.021652326748721033]"
texas democrats,"[0.3973714361824401, 0.8148431084695211]"
