ted cruz,"[0.5392168762007846, -0.04255426172719817]"
janet yellen,"[0.15209075943281283, 0.5167615545541894]"
united states,"[0.5952974652663244, -0.05678636572757276]"
gavin newsom,"[0.601068502216063, -0.05317945372643963]"
billy graham,"[0.24323605836109402, 0.5196064785314715]"
finance minister arun jaitley,"[-0.028629183395592485, 0.5652767597611377]"
army,"[0.6983225049986964, 0.33120312924323764]"
jimmy kimmel,"[0.5654263720629514, -0.028988551782622433]"
devin booker,"[0.5654263720629514, -0.028988551782622433]"
nico rosberg,"[-0.02012007271809823, 0.8148431084695212]"
kellen mond,"[-0.021384973069207534, 0.5701779377163206]"
