none.north korea,"[0.6113072983703662, 0.34594876101437144]"
none.tara reade,"[0.9278576152814132, -0.016116501995915387]"
none.canada,"[0.5463293661711338, -0.048324406223849044]"
none.investors,"[-0.02770509498724723, 0.585365855435756]"
ariana grande.none,"[0.5197921247168582, -0.033740680424121525]"
none.james comey,"[0.795566502463054, -0.022443890274314197]"
twitter.none,"[-0.028831940416443356, 0.5027885035915544]"
none.nancy pelosi,"[-0.028831940416443356, 0.6237706113316799]"
none.david hogg,"[0.8148629450829783, -0.02037107771173803]"
cory booker.none,"[0.5702659485122011, -0.02165232674872104]"
