hillary clinton,"[0.5926184421975796, 0.8126575467134269]"
ukraine,"[0.7210632612367616, 0.6056189561777795]"
ted cruz,"[0.5981239713077596, -0.035014082870180825]"
julian assange,"[0.5807971670914013, 0.27146305651750985]"
tara reade,"[0.8667580158770221, -0.016934524121364945]"
james comey,"[0.8327024212062422, -0.02438905955068586]"
central american migrants,"[0.8933418124639813, -0.016645872314630748]"
nato,"[-0.02883194041644335, 0.5027885035915545]"
john kasich,"[0.39737143618244014, 0.8148431084695213]"
jacob blake,"[0.8933418124639813, -0.016645872314630744]"
herschel walker,"[-0.021384973069207537, 0.7027283689263066]"
