donald trump,"[0.5280115067608611, 0.4991814231344978]"
covid-19,"[0.6554098709557193, 0.6951551679951664]"
hillary clinton,"[0.6391525901660996, 0.5018418797738985]"
ted cruz,"[0.5381241895572586, 0.14066785969536805]"
ron desantis,"[0.5301899692235698, 0.0776048556998932]"
alex jones,"[-0.04529104950546687, 0.511631811697914]"
sean spicer,"[0.7679220625708069, 0.30488531056451984]"
mike lindell,"[-0.05155633274117306, 0.5317680667602838]"
washington,"[0.7540177231300165, -0.023710533320906665]"
neil gorsuch,"[-0.023514409276699226, 0.6269841269841275]"
mark harris,"[0.5549088400821013, 0.3603555398601687]"
nato,"[0.6270509140453127, -0.023809523809523808]"
steven mnuchin,"[0.339315717479505, 0.705048077592194]"
maria butina,"[0.6616835701069889, -0.020805719063142738]"
keith ellison,"[-0.020120072718098223, 0.8148431084695212]"
robert bowers,"[0.7027819284987278, -0.01756820922315766]"
giorgia meloni,"[0.9475142485638549, 0.30004155988106107]"
