joe biden,"[0.48894866572794005, 0.595775899990172]"
citizens,"[-0.047688615293275116, 0.5627314338711378]"
syrian refugees,"[0.5654263720629515, -0.028988551782622433]"
cristiano ronaldo,"[0.5362045843382508, -0.02749027274162684]"
federal workers,"[0.6795426966667301, -0.021366740947083653]"
teenagers,"[0.7540177231300166, -0.023710533320906668]"
migrant workers,"[0.6541666666666667, 0.3080168776371308]"
spain,"[0.7540177231300166, -0.02371053332090666]"
britney spears,"[-0.02203029320429377, 0.6635733584088876]"
the media,"[0.5702659485122009, -0.021652326748721046]"
mississippi,"[0.623877694527641, -0.02368749156955745]"
