hillary clinton,"[0.4500911434465127, 0.5698896029546197]"
afghanistan,"[0.5302362480162549, -0.09214145218121347]"
ted cruz,"[0.5928326199020565, 0.5311732650151375]"
michael cohen,"[0.35153256704980845, 0.5898743995368131]"
stormy daniels,"[0.568491577949597, 0.08788626673454475]"
south korea,"[0.5267869233336543, 0.043579594891081236]"
trump supporters,"[0.5530215020321209, -0.039758891860866175]"
hunter biden,"[0.5524554263771253, -0.03841893751976495]"
iraqi civilians,"[0.5177621088984156, -0.033945005147821034]"
jacob blake,"[0.5002899759201294, -0.03017914294914589]"
alexandria ocasio-cortez,"[0.5973561329671737, 0.2853278989157921]"
usps,"[0.6646032899566292, 0.31747471573310804]"
reince priebus,"[0.866091409302905, -0.021652326748721022]"
indian people,"[0.5654263720629515, -0.02898855178262242]"
immigrant children,"[0.8148629450829783, -0.02037107771173803]"
