joe biden,"[0.6972589693791159, 0.7172221853484866]"
donald trump,"[0.3256217374509957, 0.5384148683795911]"
hillary clinton,"[0.8137511506053907, 0.5443505929846932]"
protesters,"[-0.1102774246636759, 0.621582007332063]"
andrew cuomo,"[0.42458853114721545, 0.5466072708916494]"
chris paul,"[0.9540709992406349, -0.017107499481713313]"
aclu,"[0.2133951468712924, 0.7123956116565483]"
volodymyr zelensky,"[0.6541666666666666, -0.037974683544303785]"
simone biles,"[0.6963779445018429, 0.17150083249166526]"
jeff flake,"[0.5319587813858773, -0.041980972937425434]"
david cameron,"[0.15675665718766008, 0.5076123668375229]"
janet yellen,"[0.5563040172404508, -0.025538929717285615]"
moon jae-in,"[0.6405792118221643, 0.4130721576688801]"
the author,"[-0.04357446703305952, 0.5589746567448712]"
dwayne johnson,"[0.5029571828201786, -0.029194171176283784]"
ahed tamimi,"[0.5702659485122011, -0.02165232674872104]"
ron desantis,"[-0.024849034773521315, 0.5701779377163203]"
