narendra modi,"[0.30566295640338004, 0.5406170280132987]"
muhammadu buhari,"[0.5956695336007211, -0.04703604341917987]"
nick kyrgios,"[-0.02203029320429376, 0.9482979946543383]"
katy perry,"[-0.037499999999999985, 0.6540084388185652]"
juan manuel santos,"[0.6983225049986964, -0.03580574370197165]"
matt ryan,"[0.5029571828201789, 0.23679716620763525]"
tyson fury,"[0.3653005118269646, 0.8148431084695212]"
michael jordan,"[0.795566502463054, -0.022443890274314208]"
devin booker,"[0.8148629450829783, -0.02037107771173803]"
guus hiddink,"[0.6238776945276412, -0.023687491569557455]"
