joe biden,"[0.5850219854070713, 0.5833740426065975]"
hillary clinton,"[0.05265806593838008, 0.557229857538089]"
anthony fauci,"[0.36063853146320884, 0.5208860931453835]"
elizabeth warren,"[0.5594462845027537, 0.21781199775000074]"
juan guaidó,"[0.8058492848833495, 0.16667912812005387]"
nirmala sitharaman,"[-0.035837511246248316, 0.7572989447899287]"
lady gaga,"[0.6118218499794807, -0.04684048634051123]"
pete buttigieg,"[0.10588903590557898, 0.6466147067737543]"
rohit sharma,"[0.5050788174012754, -0.05456800796984002]"
uddhav thackeray,"[-0.02600782433051498, 0.5495009410013254]"
kate middleton,"[0.6616705235790687, -0.03392593008328751]"
annastacia palaszczuk,"[-0.02351440927669924, 0.6269841269841271]"
venus williams,"[0.5197921247168585, -0.03374068042412152]"
juan guaido,"[-0.024200380103835125, 0.5782646536026113]"
denis shapovalov,"[0.9042248064222366, -0.01875977815147707]"
justin timberlake,"[0.5029571828201788, -0.029194171176283812]"
germany,"[-0.028831940416443356, 0.5027885035915545]"
