palestinians,"[0.5363299259644642, -0.07443458379154572]"
jacob blake,"[0.5349300456286651, -0.020309547661205678]"
obamacare,"[0.5970199731699812, -0.041518266216796454]"
migrant workers,"[-0.028629183395592485, 0.5652767597611373]"
meghan markle,"[0.33931571747950506, 0.7050480775921937]"
colin kaepernick,"[0.6238776945276412, -0.02368749156955746]"
