none.none.none,"[0.5464061385450573, 0.21755545372773863]"
none.russia.ukraine,"[0.4089584415292217, 0.7861728397057983]"
aaron rodgers.none.none,"[-0.03332000799467039, 0.5196064785314713]"
ted cruz.donald trump.none,"[0.8933418124639813, -0.012345679012345684]"
