kim kardashian,"[0.10238218445044377, 0.5133571114215448]"
ted cruz,"[0.5880585071927568, 0.43603148600774655]"
huawei,"[0.6584362139917694, -0.024999999999999998]"
libya,"[0.6206328908341753, -0.040291148201269056]"
julian assange,"[-0.035358101518921346, 0.6982120021884473]"
policeman,"[-0.02012007271809823, 0.8148431084695213]"
christine blasey ford,"[0.6238776945276411, 0.30004155988106096]"
sushant singh rajput,"[0.7027819284987274, -0.01756820922315767]"
jacob blake,"[0.623877694527641, -0.023687491569557455]"
britney spears,"[-0.017352640209845123, 0.7027283689263065]"
