covid-19,"[0.6508011996465844, 0.5254972594628111]"
hillary clinton,"[0.5759418056234515, 0.470501778148348]"
north korea,"[0.6181140700454363, 0.19193586951865368]"
scott pruitt,"[0.035147392290249414, 0.505460052689493]"
william barr,"[0.7153850740790754, 0.05625580795855816]"
rush limbaugh,"[-0.05749498774091122, 0.6241337487174438]"
david cameron,"[0.5134603456165954, 0.6071230579609972]"
corruption,"[0.5267869233336541, -0.05300221000266634]"
louis dejoy,"[0.884642240015893, -0.022116317462723144]"
larry nassar,"[0.6616835701069891, -0.020805719063142714]"
thanos,"[0.5177621088984155, 0.23462229017640043]"
tony abbott,"[-0.04357446703305951, 0.6540084388185656]"
anthony scaramucci,"[0.9181523659390943, -0.020022159221984432]"
peter navarro,"[0.8327024212062422, -0.024389059550685856]"
nicolas maduro,"[-0.033320007994670414, 0.5196064785314716]"
hurricane harvey,"[0.8933418124639813, -0.01664587231463074]"
roseanne barr,"[0.5702659485122011, 0.5701779377163205]"
boeing,"[0.6238776945276411, -0.023687491569557458]"
jussie smollett,"[0.7027819284987277, -0.01756820922315766]"
