donald trump,"[0.6277845270622108, 0.5994282730035319]"
covid-19,"[0.6897078109148006, 0.572018459862239]"
trump administration,"[0.1992471049936116, 0.5677818298181322]"
hillary clinton,"[0.5301591633042928, 0.4778009940261364]"
jeff sessions,"[-0.002869267544968558, 0.5921660325085376]"
biden administration,"[0.5734748113923414, 0.45657158027693745]"
taliban,"[0.6879740776035438, 0.174717049554235]"
william barr,"[0.7662263861427739, 0.23378225287472149]"
harvey weinstein,"[0.5241274079354857, 0.2907490115271275]"
supreme court,"[0.5363299259644645, 0.24568988028662875]"
herschel walker,"[0.7414126525334337, -0.022536015980024166]"
big tech,"[0.5570594099792394, 0.3538769320692046]"
the us government,"[0.5177621088984155, -0.04830458915396482]"
mick mulvaney,"[-0.03192042580216794, 0.6304072384595334]"
anthony scaramucci,"[0.9181523659390943, -0.020022159221984432]"
pakistan,"[0.6009733617070573, -0.03081180112566604]"
rodrigo duterte,"[-0.0376221765322067, 0.7429507429511146]"
debbie wasserman schultz,"[-0.02012007271809823, 0.8148431084695215]"
hurricane harvey,"[0.9483026315397408, -0.01567434701907997]"
larry nassar,"[0.661683570106989, -0.020805719063142738]"
roseanne barr,"[0.5702659485122015, 0.5701779377163204]"
isis militants,"[-0.03042903097250923, 0.5701779377163206]"
governor,"[0.623877694527641, -0.023687491569557455]"
ilhan omar,"[-0.023395413544786546, 0.6237706113316795]"
chris cuomo,"[0.8933418124639814, -0.016645872314630748]"
david depape,"[0.6238776945276412, -0.017568209223157664]"
ftx,"[1.0, nan]"
