none.none,"[0.5181590802902002, 0.45960382957201673]"
joe biden.donald trump,"[0.7225114405974684, 0.4944079995291889]"
hillary clinton.donald trump,"[0.14221643914734394, 0.6087702120489151]"
lady gaga.none,"[0.5598186666266682, -0.04417859709533575]"
juan guaidó.nicolás maduro,"[0.8327024212062422, 0.26131135232877706]"
none.joe biden,"[-0.04099707970265965, 0.5968250768664491]"
juan guaido.nicolas maduro,"[-0.024200380103835125, 0.5782646536026113]"
kate middleton.none,"[0.6983225049986965, -0.03580574370197165]"
mark mcgowan.none,"[0.7027819284987274, -0.017568209223157667]"
none.saudi arabia,"[0.5702659485122009, -0.017568209223157667]"
justin timberlake.none,"[0.5702659485122009, -0.021652326748721043]"
none.huawei,"[0.7027819284987278, -0.01756820922315766]"
