covid-19,"[0.8284603288798071, 0.6802721823958513]"
donald trump,"[0.5827953246286426, 0.37908650619045975]"
isis,"[0.18042563912759324, 0.5860325694248372]"
pandemic,"[-0.008107414400980796, 0.5681299056226098]"
jeremy corbyn,"[0.5970199731699813, -0.04151826621679646]"
georgia,"[-0.035281911484616305, 0.5652767597611374]"
nra,"[0.7233749117885763, 0.34791081182203765]"
bcci,"[0.5654263720629514, -0.028988551782622433]"
brad hand,"[-0.016441873849030345, 0.893328480885183]"
republican senators,"[-0.023416699476087474, 0.7539949596048319]"
brad pitt,"[-0.023395413544786543, 0.6237706113316797]"
the virus,"[0.39050589748053505, 0.8113774296425391]"
