covid-19,"[0.8286337236160849, 0.5602211351666448]"
hillary clinton,"[0.5587420493701618, 0.1871023370036703]"
daesh,"[0.27252086022102584, 0.6821364409336447]"
ted cruz,"[0.6968177518211717, -0.03572757969788937]"
pakistan,"[0.7019094086422777, 0.06000090739298437]"
the virus,"[0.7106788917241142, 0.2577084830561253]"
jamie spears,"[-0.03535810151892134, 0.5758757112067105]"
kamala harris,"[0.6646032899566293, 0.31747471573310804]"
uber,"[0.559205660257597, -0.0379746835443038]"
david cameron,"[-0.028629183395592492, 0.5652767597611374]"
chinese communist party,"[0.6206328908341749, 0.2900962670491371]"
turkish government,"[0.6541666666666668, -0.037974683544303806]"
arsenal,"[0.8114408259335794, -0.03081180112566606]"
