joe biden,"[0.5175752776366288, 0.31454835875126097]"
covid-19,"[0.657789940985023, 0.6573347609507648]"
biden administration,"[0.5799613016628637, 0.17167656468337616]"
international criminal court,"[0.6633897484513492, 0.4601719582816444]"
alex jones,"[0.5664875023613933, 0.03132401292575217]"
bill clinton,"[0.07969242010743514, 0.5690689749701578]"
marco rubio,"[0.8257352392166554, -0.041584445402907386]"
big tech,"[0.3511556847002629, 0.5604800394038715]"
the media,"[-0.09370791409872922, 0.5280173375963225]"
piers morgan,"[-0.02957751524833329, 0.706903735444763]"
alec baldwin,"[-0.04117698263218485, 0.5994789404140898]"
sam bankman-fried,"[0.9483026315397413, nan]"
al franken,"[0.6070338505905774, -0.027059519087037708]"
obamacare,"[-0.04163348992228138, 0.698744468056856]"
rashida tlaib,"[-0.037499999999999985, 0.6540084388185651]"
john podesta,"[0.360573676677821, 0.554757870574207]"
cancel culture,"[-0.02408643367125493, 0.5470117642082402]"
black lives matter,"[-0.028629183395592485, 0.5652767597611373]"
roseanne barr,"[-0.021384973069207548, 0.5701779377163204]"
bidenomics,"[0.5702659485122011, -0.021652326748721036]"
the government,"[-0.03042903097250923, 0.5701779377163206]"
jill stein,"[-0.01735264020984512, 0.702728368926307]"
huawei,"[-0.02339541354478655, 0.6237706113316798]"
monkeypox,"[0.8114408259335794, 0.39028281425843653]"
kathy hochul,"[-0.01735264020984512, 0.7027283689263066]"
