none.none,"[0.6252480733619135, 0.5965036137571407]"
donald trump.none,"[0.5007050751794645, 0.37353015454721705]"
donald trump.hillary clinton,"[0.6476615231933885, 0.47154843112260586]"
donald trump.joe biden,"[0.5024278655658677, 0.472538956230338]"
donald trump.ted cruz,"[0.5060313968984913, 0.5604800394038718]"
derek chauvin.george floyd,"[0.744343939936217, 0.4470007575706037]"
tucker carlson.none,"[0.601078318859845, -0.034900240637988814]"
alexandria ocasio-cortez.none,"[0.4754084598963926, 0.7267306441368275]"
donald trump.nancy pelosi,"[0.7485771725523295, 0.23274583479638922]"
richard spencer.none,"[0.6646032899566291, 0.31747471573310826]"
robert mueller.none,"[-0.03603437878323461, 0.5619440044553428]"
joe biden.tara reade,"[0.9483026315397408, -0.01567434701907997]"
donald trump.george floyd,"[0.3775259296198277, 0.5782646536026113]"
donald trump.john kasich,"[0.38669950738916253, 0.7955112219451363]"
donald trump.california,"[0.5654263720629515, -0.028988551782622433]"
josh hawley.none,"[0.6636625827793495, 0.8921994734909415]"
john kasich.none,"[0.5702659485122011, 0.7027283689263071]"
north korea.otto warmbier,"[-0.02012007271809823, 0.8148431084695213]"
