hillary clinton,"[0.6145445704160427, 0.5991614822331089]"
joe biden,"[0.5655372037246782, 0.3772146447984793]"
ukraine,"[0.7302807638006583, 0.5639881119453545]"
palestinians,"[0.5516391778881412, 0.06102484265724868]"
afghanistan,"[0.5414986516612353, -0.08005821981086286]"
michael flynn,"[-0.04538665785758033, 0.5822925351671658]"
james comey,"[0.8069224285258325, -0.021207739900247137]"
man,"[0.5530215020321209, -0.03975889186086617]"
jacob blake,"[0.6414559065113236, -0.02859472776737449]"
colin kaepernick,"[0.5029571828201786, -0.029194171176283774]"
hope hicks,"[0.8148629450829783, -0.02037107771173803]"
martin gugino,"[1.0, -0.01234567901234568]"
