joe biden,"[0.6545229512577296, 0.43583998210631697]"
carson wentz,"[0.6009733617070571, -0.03081180112566604]"
anushka sharma,"[-0.032492202806877306, 0.506684956436324]"
denis shapovalov,"[0.9042248064222371, -0.018759778151477065]"
eden hazard,"[0.20875130961731309, 0.6966878041088422]"
nick foles,"[-0.017007589799775475, 0.8299447238726236]"
von miller,"[0.5029571828201789, -0.029194171176283777]"
jamie vardy,"[0.5029571828201786, -0.029194171176283795]"
michael phelps,"[-0.014831376610579823, 0.96996996996997]"
cyril ramaphosa,"[-0.028629183395592485, 0.5652767597611374]"
unai emery,"[0.5029571828201786, -0.029194171176283812]"
who,"[0.8624541497922235, -0.02898855178262243]"
guus hiddink,"[-0.02339541354478655, 0.8933284808851831]"
bruce springsteen,"[-0.030429030972509236, 0.8113774296425392]"
