hillary clinton,"[0.23286224653262594, 0.5535606367203532]"
joe biden,"[0.6426862710752298, 0.6651672824500728]"
ukraine,"[0.3481428232580656, 0.5890817657627558]"
target,"[0.6320344818365103, 0.33518385241790927]"
barack obama,"[0.5462808101801441, 0.3518445697623389]"
ted cruz,"[0.5463346265034037, -0.036873337815633664]"
covid-19,"[0.6559603758438335, 0.19218387355836547]"
obamacare,"[0.7561050325881276, 0.1266628982398023]"
bernie sanders,"[0.1996366223551813, 0.6370438566975789]"
marco rubio,"[0.6314387211367669, 0.7551231657039782]"
clinton foundation,"[0.5973561329671737, -0.02663060389880725]"
florida,"[0.5592056602575971, -0.044129578164068775]"
homebuyers,"[0.25781559661226877, 0.5589746567448712]"
hard-pressed households,"[-0.02054917919586922, 0.6616218662079388]"
princess diana,"[0.7540177231300166, -0.023710533320906665]"
brittney griner,"[0.8148629450829783, -0.02037107771173803]"
mahsa amini,"[0.7027819284987273, -0.01756820922315766]"
harvard university,"[0.5702659485122009, -0.021652326748721036]"
john kasich,"[-0.02012007271809823, 0.8148431084695213]"
nafta,"[0.5702659485122011, -0.021652326748721036]"
new jersey,"[0.8148629450829784, -0.020371077711738027]"
halyna hutchins,"[-0.01735264020984512, 0.7027283689263065]"
