covid-19,"[0.8098509786846927, 0.6378902992409862]"
republican party,"[0.5382865814738974, -0.10775039503222697]"
cristiano ronaldo,"[0.6682341640931632, -0.02831373285764587]"
recep tayyip erdogan,"[0.33674180320498875, 0.5279278802782383]"
larry nassar,"[0.5702659485122012, -0.021652326748721012]"
david cameron,"[0.5654263720629515, 0.2681441039892576]"
engie,"[0.7997056275110171, -0.019992004796802236]"
pakistan army,"[0.6541666666666668, 0.30801687763713087]"
mike pompeo,"[0.6541666666666668, -0.0379746835443038]"
bill cosby,"[0.570265948512201, -0.021652326748721043]"
saudi-led coalition,"[0.5702659485122009, -0.021652326748721043]"
