donald trump,"[0.5671586311038541, 0.5102011610465529]"
covid-19,"[0.7590235995593624, 0.6642853824530316]"
inflation,"[0.48577055907294264, 0.5202208231455161]"
pakistan,"[0.5099308698724325, -0.05206749784300298]"
sean spicer,"[0.4208937620624025, 0.7678593006810129]"
george w. bush,"[0.5150843668543881, -0.04434484598884287]"
anthony scaramucci,"[0.6391575680083063, -0.028492032067207053]"
russian forces,"[0.25781559661226877, 0.5589746567448712]"
wayne lapierre,"[0.7540177231300166, -0.023710533320906665]"
opposition,"[-0.024849034773521312, 0.5701779377163205]"
rod rosenstein,"[-0.02138497306920753, 0.5701779377163205]"
elliott abrams,"[0.39737143618244, 0.8148431084695212]"
kari lake,"[0.5702659485122011, -0.01756820922315766]"
