donald trump,"[0.5126257209670917, 0.41517796831392834]"
covid-19,"[0.826967026917285, 0.5950974371476524]"
inflation,"[0.51725885609904, 0.02439746215565545]"
jeffrey epstein,"[0.1973110397587404, 0.852379202640683]"
mark zuckerberg,"[-0.04156124038940802, 0.5331878438299019]"
government of india,"[0.5197921247168583, -0.03374068042412151]"
lebron james,"[-0.027149599207000042, 0.5360603184617229]"
sam allardyce,"[-0.021384973069207527, 0.5701779377163207]"
jimmy kimmel,"[0.5702659485122008, -0.021652326748721036]"
paul pogba,"[0.570265948512201, -0.02165232674872104]"
cold weather,"[-0.023395413544786556, 0.6237706113316797]"
