donald trump,"[0.7184930931252592, 0.6937159717028223]"
global elite,"[0.7134811046511628, 0.6343646404751508]"
joe biden,"[0.6439757876097892, 0.5190587298246148]"
hillary clinton,"[0.9128415846500799, 0.7563517715115838]"
barack obama,"[0.5248110303193452, 0.5349592141779166]"
covid-19,"[0.5589843151279823, 0.589585332330593]"
biden administration,"[0.4844270411754893, 0.5080489817814066]"
north korea,"[0.5049967762733719, 0.5649378032295573]"
international criminal court,"[0.6508558166521619, 0.36125808348030564]"
new world order,"[0.5343618513323983, 0.4743589743589742]"
alexandria ocasio-cortez,"[0.5147290308072859, 0.14038286235186878]"
target,"[0.5547210300429186, 0.10869565217391303]"
k. walker,"[0.5007518796992482, 0.18811881188118829]"
huma abedin,"[0.6406926406926406, 0.6403508771929826]"
brian kemp,"[0.5743589743589746, 0.36103896103896105]"
chinese authorities,"[-0.0641025641025641, 0.5740259740259741]"
